l,انگريزي حروف تھجي کا بارھواں حرف
la,ديکھ لو ـ ديکھو تو
laager,پراؤ ـ منزل ـ پڑاؤ ڈالنا
labarum,قسطنطنين اعظم کا جھنڈا ـ علم ـ نشان
label,پرچه ـ چھٹي ـ سرنامه ـ کاغذ ـ ليبل
labeler,چٹ لگانے والا
labial,جوهونٹوں سے نکلے ـ هونٹوں کا
labialization,هونٹو ں کو بند کرکے آواز نکالنے کا عمل
labiate,لب دار
labifaction,ضعيفي ـ کمزوري ـ ناتواني
laboratory,معمل خانه ـ تجزيه خانه ـ تجزيه گاه
laborious,محنت طلب ـ محنت کش ـ مشقت
laboriousness,بے دلي ـ دشواري
labour,کام کرنا ـ محنت کرنا ـ جانفشاني  کرنا ـ مزدوري کرنا ـ تکليف اٹھانا
labourer,محنت کرنے والا ـ مزدور
labourite,مزدور جماعت کا رکن
labrador,ايک جنس کا کتا
laburnum,ايک درخت ميں شوخ زرد رنگ کے پھولوں کے گھچے لگتے هيں
labyrinth,بھول بھلياں ـ غلام گردش
lac,لاکھ
lace,ڈوري يا قيطوں لگانا ـ فيته يا تسمه باند ھنا ـ کمر کسنا
lacer,تسمه باندھنے والا
lacerate,پھاڑنا ـ ٹکڑے ٹکڑے کرنا ـ پرخچے اڑانا ـ تکا بوٹي کرنا ـپاش پاش کرنا
laceration,ايذا رسائي ـ دل آزاري
lacerative,دل خوائش ـ دل دوز
laches,غفلت ـ بے خبري ـ عدم تعميل ـ عدم پيروي
lachrymal,اشک آور ـ آنسو بهانے والا
lachrymation,اشک فساني ـ گريه وزاري ـ اشک باري
lachrymator,اشک فساني کرنے والا
lachrymose,آنسو بھانيوالا ـ آبيده
lacing,فيتے ـ جھالر ـ زري وغيره کا کام
laciniate,دندانے دار ـ کھردرا ـ اگڑيکر ـ ناهوار
lack,کم هونا ـ ناکافي هونا ـقاصر هونا
lackadaisical,فکر مند ـ سست ـ ناتواں
lackaday,آه آه ـ افسوس
lackey,وردي پوش خدمت گار  ـ هرکاره ـ خدمت گاري کارنا
laconic,مختصر ـ کوتاه ـ پرمغز
laconically,ايجاز سے ـ اختصار سے
laconicism,مختصر اور بليغ تقرير ـ ايجاز
laconism,پر مغني کلام ـ ايجاز
lacquer,سنهري روغن
lacquerer,پالش کرنے والا
lacrosse,پاکي کي طرح ايک امريکي کھيل
lactate,دودھ ـ بچوں کو دودھ پلانا
lactation,جسم ميں دودھ کي پيدائش ـ دودھ پلانا
lacteal,بدتن ميں کيلوسي نالي ـ دودھ کے متعلق
lactescence,کیلو س ۔ شیر عرق ۔
lactescent,دودھيا ـ کيلوس دار ـ شير نما
lactiferous,دودھ يا دودھ کا عرق پيدا کرنے والا
lactometer,دودھ کي خالص هونے کا امتحان کرنے کا آله ـ شير پما
lactose,شکر جو دودھ ميں هوتي هے
lacuna,خلا ـ رخنه ـ کمي
lad,لڑکا ـ لونڈا ـ چھوکرا
ladder,سيڑھي ـ لکڑي کا زينه
laddie,چھوٹے بچوں کا پيار کا نام
lade,لادنا ـ بار کرنا
laden,لدا هوا ـ بھاري
lader,هار کرنے والا ـ لادينے والا
ladiesman,عورتوں کي صحبت پسند کرنيوالا
ladle,بڑا چمچه ـ ڈوني ـ پلي
lady,خاتون ـ صاحبه ـ محترمه ـ بيوي
ladyfinger,بنڈي
ladyfy,بيگم يا خاتون قرار دينا
ladyhood,خاتون يا بيگم هونا ـ شراقت
ladylike,خاتون صفت
ladyship,خآتون ۔ بیگم صاحبہ ۔ عزت ماب ۔
lag,قيد کرنا ـ گرفتار کرنا ـ قيد کي سزا دينا
lagan,غرق شده جھاز ـ غرق شدهمال
lager,آهسته آهسته چلنے والا
laggard,پيچھے ره جانيوالا
lagoon,سمندر کا چھڑان ـ ساحلي جھيل
lahore,لاهور ـ پاکستان کا ايک شھر
laic,غير کليسائي ـ ديوري ـ عام آدمي
lair,جنگلي جانوروں کے رهنيکي جگه ـ بل ـ شيروںکي گوري
laird,اسکاٹ لينڈ کا زميندار
lais,شائسته حسين درباري عورت ـ باتميز طوائف
laity,عام لوگـ دنيا دار
lake,جھیل ۔ تال ۔
lakh,لاکھ
lam,مرمت کرنا ـ کندي کرنا
lama,نيت کا صدر پجاري ـ لاما
lamasery,لاما کي خانقاه
lamb,بھيڑ کا بچه ـ برا ـ بے عيبـ حلوان
lambency,ماه تاهي ـ سبک تالي
lambent,دھيمي روشني ـ منور
lamber,گڈريا
lambkin,چھوٹا بره ـ کمسن پوٹلا
lamblike,برده کي طرح کا ـ معصوم
lame,لنگڑا ـ لولا ـ لنجاـ مهمل
lameness,لنگڑا پن ـ نا معقوليت
lament,رونا ـ چلانا ـ فريا د کرنا
lamentable,افسوسناک ـ قابل افسوس
lamentation,گريه و فرياد ـ ماتم
lamenter,فرياد کرنے والا ـ افسوس کرنے والا
lamia,ڈائن ـ چڑيل
lamina,ورق ـ پرت ـ تهه
laminar,پرت دارـ تهه دار
laminate,قتلے کرنا ـورق اتارنا
lamination,کسي چيز کا تهه به تهه هونا ـ ورق سازي
laminator,ورق ساز
lamish,قدرے لنگڑا
lammergeyer,داڑھي والا کرگس ـ باريش عقاب
lamp,چراغ ـ ديا ـ شمع
lampas,گھوڑيکي ايک بيماري جس ميں تالو پر ورم آجاتا هے
lampoon,مذمت ـ هجو
lampooner,مذمت کرنے والا
lampoonist,برائياں بيان کرنے والا
lance,پرچھي مارنا ـ نيزه چلانا ـ بندھنا
lancer,نيزه بازـ نيزه دار
lancet,نشتر ـ دودھاري جراحي چاقو
land,زمينـ ارض ـ خشکي پر اتارنا ـ جھاز يا گاري سے اتارنا
landau,بگھی ۔
landbank,وہ زمیندار بنک جو زمین کی ضمانت پر قرض دیتا ہے ۔
landed,اراضي پر مشتمل ـ زمين والا
lander,اتارنے والا
landfall,بحري سفر ميں زمين کا پهلي بار نظر آنا
landing,جھاز پر اترنے کا مقام
landlady,مالک مکان عورت
landless,بے وطن ـ بے ملک ـ بے زمينق
landlord,مالک مکان
landlordism,جاگيرداري نظام
landocracy,زمينداروں کي جماعت
landocrat,تعلقه دار ـ بڑا زميندار
landowner,زمين کا ملک
landscape,اندروني منظر ـ پيش منظر
landscapist,بري مناظر کي تصويريں بنانے والا ـ قدرتي مناظر کا مصور
landward,ساحل کي جانب ـ خشکي کي طرف
lane,گلي ـ کوچه ـ تنگ سڑک
langauge,زبان ـ بولي ـ طرز سخن
languid,کمزور ۔ ناتوان ۔ مردہ دل ۔
languidly,مرده دلي ـ ناتواني
languish,کمزور هونا ـ ناتوان هونا
languishment,ضعيف ـ کمزوري
languor,کمزوري ـ ناتوائي
laniary,نکیلا دانت ۔ سامنے کے تیز دانت ۔
laniferous,بال دارـ روئيںدارـ پشم دار
lank,دبلا پتلا ـ لق لق ـ نرم لمبيبال
lankly,اونچا ـ دبلا پتلا
lanky,اونچا ـ دبلا پتلا
lanner,ايک قسم کا باز
lantern,فانوس ـ لالٹين ـ قنديل
lanyard,چھوٹي رسي
laodicean,وه شخص جو مذهبي يا سياسي مسائل ميں بالکل دلچسپي نه لے
lap,اوڑھانا ـ لپيٹنا ـ تهه کرنا ـ آغوش ميں لينا ـ چاٹنا
lapecide,سنگ تراش ـ کنده کاري
lapel,کوٹ کے گريباں کي لوٹ
lapidary,پتھروں کے متعلق ـ کنده کيا هوا
lapidated,پتھر مارنا ـ سنسگار کرنا
lapidation,پتھروں کي بوچھاڑ ـ سنگساري
lapidify,پتھر بنا دينا ـ پتھر کا بنانا
lapper,زبان سے چاٹ چاٹ کر پينے والا ـ چاٹنے والا
lappet,دامن ـ شعله ـ عورتوں کي ٹوپي کا فيته
lapse,گزرناـ بھنا ـ خطا کرنا ـ قصور کرنا ـ غلطي کرنا
lapwing,انگلستا ن کا ايک سبزي مائل پرند ـ هرپل
lar,قديم روم کا گھريلو ديوتا
larboard,جھاز کا بائيں سمت
larcenous,چوري کا
larceny,سرقه ـ چوري
larch,ديودار کے قسم جا درخت
lard,شحم الخنزير ـ سور کي چربي
larder,گوشت رکھنے کا کمره ـ نعمت خانه
lardy,نخريلا
large,بڑا ـ عظيم ـ فراخدل
largehearted,فراخدل
largely,بڑي حد تک
largeness,عظمت ـ فياضي
largess,انعام و اکرا م ـ بخشش ـ داد و دهشں ـ عطا
largest,سب سے بڑا
largish,قدرے بڑا
lariat,گھوڑوں کو پکڑنے کي رسي
lark,لوا ـ گانے والا پرنده
larker,دل لگي کرنے والا ـ هنسي مذاق کرنيوالا
larky,زنده دل ـ خوش طبع
larva,کيڑے کا پهلا روپ
laryngitis,حنجره کا ورم
larynx,ٹينٹوا ـ نرخره ـ آواز نکالنے کا عضو
lascar,هندوستاني ملاح
lascivious,شهوت پرست
lasciviously,شهوت پرستي
lash,کوڑے مارنا ـ زور سے حمله کرنا ـ برس پڑنا
lasher,کوڑے مارنے والا
lashing,ملامت ـ سرزنش ـ کوڑوں کي مار
lashkar,لشکر ـ فوج ـ سپاه
lasque,چپٹا رگدار هيرا
lass,محبوبه ـ معشوقه
lassie,پيار کا نام ـ پياري
lassitude,کمزوري ـ بے کيفي ـ تکان
lasso,کچے چمڑے کا پھندا
last,آخر ـ پچھلا ـ قائم رهنا ـ زنده رهنا ـ جوتے کا کاليد
lasting,پائيدار ـ دائمي
lastly,آخر ميں
latch,ٹخني ـ بلي ـ بند کرنا
latchets,جوتے کسنے کا تسمه ـ کفش بند
late,دير ميں ـ دير سے ـ مرحوم ـ جديد
latecomer,دير سے آنے والا
lately,کچھ دن هوئے
latency,باطينيت
latent,اندروني ـ مخفي
later,دير ميں ـ دير کرکے
lateral,پهلو کا ـ بغلي
latest,سب سے آخر ميں
lath,تختے کي پٹي
lathal,مهلک ـ هلاک کرنے والا ـ جان ليوا
lathargy,طويل نيند ـ غفلت کي نيند
lathe,خراد ـ مشين
lather,صابون کا جھاگ ـ کف ـ مارنا
lathery,جھاگ دار
lathy,لمبا ـ دبلا پتلا ـ لاغر
latin,لاطيني
latinist,لاطيني زبان کا محقق
latinity,لاطيني زبان ميں طرز تحرير
latinizm,لاطينيت
latitude,چوڑائي ـ عرٰض
latitudinarian,آذاد طبع ـ آذاد خيال
latrine,جائے ضرور ـ بيت الخلأ
latten,ٹين ـ پيتل اور تانبے کا پتر
latter,آخري ـ پچھلا
latterly,تھوڑے دن هوئے
lattice,لوهے کي جال ـ عمارت کي جالي
latticed,جالي دار
latticework,لوهے کا کام
latticing,جالي کا کام
laud,تعريف ـ حمد ـ ثنأ ـ تعريف کرنا ـ ستائش کرنا
laudable,قابل تعريف ـ مفيد ـ صحت بخش
laudanum,افيون کا ست
laudation,حمد و ثنا
laudator,حمد و ثنا  کرنيوالا
laudatory,مدحيه
lauder,تعريف کرنے والا
laugh,هنسنا ـ قهقه لگانا ـ مسرت کا اظهار کرنا ـ خوش هونا
laughable,هنسنے کے قابل
laugher,هنسني والا
laughing,هنستا هوا
laughingly,هنساتے هوئے ـ هنسي خوشي سے
laughter,هنسي ـ قهقهه
launch,کشتي کا چلانا ـ ڈالنا ـ بيان کرنا ـ دل کھول کر خرچ کرنا
launder,کپڑے دھونے والا
laundress,دھوبن
laundry,کپڑے دھونے والا کارخانه
laundryman,دھوبی ۔
laundrywoman,دھوبن
laureate,هار پهنتے هوئے ـ لارل کے پار کا مستحق
laurel,لارل پودـ لارل کا تاج سر پر رکھنا ـ سر فراز کرنا
lava,گندھک کا گرم ملغويه
lavation,هاتھ منه دھونا
lavatory,هاتھ منه دھونيکي جگه ـ غسل خانه
lave,دھونا ـ نهلانا ـ چومنا
lavement,حقنه ـ پچکاري
lavender,ايک قسم کي خوشبودار جھاڑي
laver,لگن ـ طشت ـ وضو يا غسل کا بڑا برتن
laverock,لوها ـ گانے والا پرنده
lavish,بے اندازه ـ مسرف ـ وافر
lavisher,بے اندازه خرچ کرنے والا
lavishness,فضول خرچي ـ اسراف ـ افراط
law,قانون آئين ـ ضابطه
lawbook,قانون کي کتاب
lawbreaker,قانون کي خلاف ورزي کرنے والا
lawcourt,عدالت
lawful,قانوني ـ شرعي
lawfully,ٹھيک طعر پر
lawless,خلاف ضابطه ـ خلاف قانون
lawlessness,سر کشي ـ لاقانونيت
lawmaker,قانون بنانيوالے
lawman,وکيل
lawn,گھاس کا ميدان ـ رمناـ ايک قسم کا باريک کپڑا
lawyer,وکيل ـ مختار ـ قانون دان
lax,کھلا ـ کشاده ـ بے روک
laxative,ملين ـ دافع قبض
laxer,کشاده کرنے والا
laxity,کشادگي
lay,ليٹ جانا ـ لٹا دينا ـ هلکا کرنا ـ لگانا ـ جمانا ـ سجده ريز هونا
layer,رکھنے والا ـ جمانے والا
laylord,نواب جو دارالمرا کا رکن هو مگر قانوني معاملات ميں دخل نه دے سکتا هو
layman,عام دنيا دار ـ غير فني
lazar,غريب ـ بيمار
lazaret,کورھيوں کا شفا خانه
lazarus,نادر ـ فقير ـ محتاج
laze,سستي کرنا ـ کاهلي کرنا ـوقت گزاري کران
laziness,سستي ـ کاهلي
lazy,سست ـ کام چور ـ سستي کرنے والا
lazybones,سست اور کاهل آدمي
lea,مرغزار ـ چراگاه ـ کھلا ميدان
leach,تقطير کرنا ـ خام دھات ـ چھال وغيره ميں سيال چوانا
lead,سيسه ـ رانگا ـ لے جانا ـ لے چلنا ـ رهنمائي کرنا ـ راسته دکھانا
leaded,رهنمائي کي ـ آماده کيا ـ راسته دکھانا
leaden,سيسے کي طرح
leader,رهنما ـ پيشوا
leaderette,چھوٹا اداريه ـ مدهر کا فقره ـ تشريحي نوٹ
leaderless,بے رهبر ـ بے قاعده
leadership,قيادت ـ پيشوائي
leading,اگوا کاري ـ قيادتـ رهنمائي
leadingquestion,رهنمايانه سوال جو ممنوع هے
leaf,پته ـ پات ـ ورق ـ برگ
leafiness,هر برگ هونا ـ درخت کا گھنا پن
leafless,بے پتوں کا درخت ـ بے برگه
leaflessnes,بے ورق هونا ـ بے برگ هونا
leaflet,پتي ـ چھوٹا پته ـ کونپل
leafy,برگ پوش
league,ميل ـ اتفاق ـ اتحاد ـ رفافت
leaguer,سازش کرنے والا ـ جماعت کا کارکن ـ انجمن اتحاد کا رکن
leak,چھيد ـ سوراخ ـ درز
leakage,رقم کا خرد برد هونا ـ دراز هونا ـ ٹپکنا
leaker,چھيد کرنے والا
leaky,سوراخ والا ـ ٹپکنے والا ـ پيشاب نه روک سکنے والا
leal,باوفا ـ وفا دار ـ ايماندار
lean,دبلا پتلا ـ لاغر ـ کمزور ـ غذا کا ٹوٹا هوا
leaner,جھکنے والا ـ اعتماد کرنے والا
leaning,ميلان طبع ـ جھکاؤ
leanness,کمزوري ـ لاغري
leanyears,قحط کا زمانه ـ خشک سالي کا زمانه
leap,اچھلنا ـ اچھل کر کودنا ـ کودنا
leaper,کودنے والا ـ چھلانگ لگانے والا
learn,علم حاصل کرناـ سيکھناـ تعليم پانا
learnable,سيکھنے کے قابل
learned,عالم ـ فاضل ـ مولوي ـ پنڈت ـ علميت ـ عالمانه ـ علم حاصل کرنا
learner,سيکھنے والا
learning,ذخيره علوم ـ علميت
learnt,سيکھنا ـ علم پايا
leasable,قابل ٹھيکه
lease,ٹھيکه ـ اجاره ـ پٹه ـ نزول ـ کرايه پر دينا
leaser,ٹھيکه پر دينيوالا
leash,کتوں کو باندھنيکا تسمه ـ باز کے پيروں کا تسمه
least,بھت کم ـ سب سے کم
leat,پن چکي تک پاني لے جانے والي کھلي نھر يا نالي
leather,کمائي هوئي کھال ـ چمڑا
leatherette,مصنوعي چمڑا
leathery,چمڑے جيسا
leave,چھوڑنا ـ رهنے دينا ـ چھوڑجانا ـ حوالے کرنا ـ ساتھ چھوڑنا
leaven,خمير اٹھانا ـ متعدل کرنا
leaver,متعدل کرنے والا
leaving,پس مانده ـ بچا کچھا سامان
lecher,رنڈي باز ـ اوباش ـ بد کار
lecherous,زنا کار ـ عياش ـ بد کار
lechery,شهوت پرستي کرناـ زنا
lectionary,کتاب الصلوات
lecture,زباني بيان ـ تقرير ـ لکچر
lecturer,ععظ کهنے والا ـ لکچرر
lectureship,لکچرر کا عهده
ledge,تهه ـ پرت ـ طبق
ledger,بھتي کھانا ـ ليکھا ـ ليجر
lee,جائے پنا ه ـ کسي چيز کا سايه
leech,جونک ـ کيڑي ـ زلو ـ فاسد خون نکالنا
leek,پياز کا سا پودا ـ گندنا
leer,رشک کي نظر سے ديکھنا
leeringly,بري نظر سے
lees,تلچھٹ ـ شرابکي تلچھٹ ـ خراب حصه
leeward,جھاز کو محفوظ سمت ميں
left,نايان ـ چپ ـ الٹا
lefthander,کھبا ـ بائيں هاتھ سے زياده کام کرنے والا
lefthnaded,کھبا ـ بائيں هاتھ کا ـ دو رخي ـ منافقانه ـ منحوس
leg,ٹانگ ـ ران ـ پنڈلي ـ دغا باز
legacy,مال متروکه  ـ ميراٹ
legal,از روئے قانون شرعي ـ قانوني ـ قانون کے مطابق
legalise,قا نون کے مطابق قرار ديناب
legalism,شريعت
legalist,شريعت پرست
legality,مباحث ـ جواز
legalization,کسي چيز کا قانونا ً اور ناجائز اور مباح هونا ـ قانوني جواز
legalize,جائز ٹھرانا ـ مباح هونا
legally,قانوني طور پر
legate,وکيل ـ نائب ـ سفير وصيت ميں ديناـ تر که چھوڑ دينا
legatee,ترکه پانے والا
legation,ملکي وکالت ـ جماعت وکلا
legator,ترکه ميں چھوڑنے والا
legend,قومي روايتي افسانے ـ داستان ـ کهاني
legendary,پرافسانه ـ داستانوں کے
legendry,کهانيوں کا مجموعه
legerdemain,شعبده بازي ـ کرتب
legging,چرمي موزے ـ چرمي جراب
leggy,پتلي اور لمبي ٹانگوں والا
leghorn,چٹائي کا استر ـ مرغيوں کي ايک نسل
legibility,خط کا صاف اور واضع هونا
legible,صاف اور واضع روشن خط
legion,تين سے چھ هزار سپاهيوں کا فوجي دسته ـ جم غفير ـ بڑا لشکر
legionary,فوج کا
legioned,بڑي تعداد ميں ـ دل بادل
legislate,دستور مرتب کرنا ـ قانون بنانا
legislation,قانون سازي
legislative,واضع آئين ـ قانون ساز
legislator,قانون ساز
legislatorship,قانون ساز کا عهده
legislature,آئين ساز جماعت
legists,ماهر قانون
legitimacy,حلال ـ شرعي
legitimate,شرعي ـ قانوني
legitimately,شرعي طور پر
legitimation,حلال قرار دينا
legitimatize,جائز قرار دينا
legitimism,جائز وارث کا حامي
legitimization,جائز قرار دينا
legitimize,جائز قرار دينا
legitimizer,جائز قرار دينے والا
legume,پھلي ـ دانه ـ تخم
leguminous,دالوں کا ـ دال کا
leisure,فرصت ـ مهلت
leisured,فرصت ـ فرصت نصيب
leisureless,بے فرصت ـ مصروف
leisurely,آرام سے ـ دھيما ـ آهسته
leman,عاشق ـ چاهنيوالا
lemma,ادبي تخليق ـ ادبي مقالے
lemon,ليمو ـ نيبو
lemonade,ليموں کا شربت
lemony,هلکے زرد رنگ کا ـ ليموں کا
lemur,بند ر کي قسم کا ايک دودھ پلانے والا جانور
lend,قرض دينا ـ ادھار  دينا ـ روپيه سود پر دينا
lendable,جو قرض ديا جا سکے
lender,قرض دينے والا
lending,قرض دينا
length,لمبائي ـ طول
lengthen,لمبا هونا يا کرنا
lengthener,لمبا کرنے والا
lengthening,لمبا کرنا
lengthiness,غير معمولي طوالت ـ حد سے زياده لمبائي
lengthwise,لمبائي سے
lengthy,طول طويل ـ بھت لمبا
lenience,روادري ـ تحمل
leniency,تمحل ـ روا داري
lenient,ملائم ـ رحمدل ـ رعايت کرنے والا
lenitive,ملائم کرنے والا
lenity,نرمي ـ رحمدلي
lens,عينک کا شيشه
lent,ايسٹ سے پهلے کا چله
lenticular,عدس نما
lentil,مصور
lentisk,مصطگي کا درخت
leo,برج اسد
leonid,شھاب ثاقب ـ ٹوٹنے والا تارا
leonine,قديم روم کا
leopard,چيتا ـ تيندوا
leopardess,تيندوے کي ماده ـ چيتے کي ماده
leper,جذام کا مريض
leporine,خرگوش کي قسم کا
leprosy,جذام
leprous,جذامي
lesion,صدمه ـ نقصان
less,کم ترـ کم ـ منفي کرکے
lessee,پٹه دارـ کرايه دار
lessen,کم کرناـ گھٹانا ـ هلکا کرنا ـ اتارنا ـ گھٹنا
lesser,کم تر ـ اس سے کم ـ چھوٹا ـ تھوڑا
lesson,سبق ـ درس
lessor,پٹه دينے والا  ـ ٹھيکه دينے والا
lest,ايسا نه هو که
let,مزاحمت کرنا ـ اجازت دينا ـ کرنے دينا
letdown,وقت پر ساتھ نه دينا
letfall,کسي بات کا زبان سے نکل جانا
lethal,مهلک ـ هلاک کرنے والا
lethalchamber,جانوروں کو بلا اذيت دينے کا کمره
lethargic,غفلت کا ـ سستي کا
lethargy,طويل نيند ـ غفلت کي نيند ـ بيهوشي
lethe,فراموشي ـ غفلت ـ پراني باتوں کا ياد نه آنا
lethean,گندھک کا جوهر
letheon,گند ھک کا جوهر
letloose,چھوڑ ديناـ کھول دينا
letoff,چھوڑنا ـ چلانا ـ داغنا
letout,سخت کلامي کرنا ـ افشا کرنا ـگھونسے چلانا ـ مکے مارنا
letter,حرف ـ خط ـ مراسله ـ علم ـ ادب
lettered,عالم ـ پڑھا هوا ـ ذي عام
letterhead,ليٹر هيڈ
letterman,ڈاکيه
lettuce,برگ کاهو
levant,فرار هونا ـ روپوش هونا ـ قرض خوابوں کو جل دينا
levanter,فرار اختيار کرنے والا
levantine,لوانت کا باشنده
levator,وه پٹھا جس سے کوئي عضو اٹھتا هو ـ ايک جراحي اوزار
levee,کسي حکمران کا صباحي دربار ـ ملاقاتيوں کا مجمع
level,هموار ـ هموار ميدان ـ مسطح زمين ـ هموار کرنا ـ فرق مٹانا ـ معتدل
leveler,هموار کرنے والا ـ مساوات کا حامي
leveller,هموار کرنے والا ـ منهدم کرنے والا ـ مساوات کا حامي
lever,بيرم ـ بوجھ اٹھانے کي کل ـ بندوق کي چاپ
leverage,بيرم سے کام لينے کا طريقه
leveret,خرگوش کا بچه
leviable,ٹيکس لگانے کے قابل ـ قابل محصول
leviathan,درياني عفريت ـ بھت بڑي چيز
levigate,سرمه کر دينا ـ پيس ڈالنا ـ رگڑنا ـ گھسنا
levigation,ليبي بنانا ـ کھول کھرائي ـ پسائي ـ گھٹائي
levirate,يهوديوں کي رسم جس کو رو سے مرنے والے کے بھائي يا قريبي عزيز کو بيوه سے شادي کرني پڑتي هے ـ صله رحمي کي شادي
levitate,روحاني قوت سے هوا ميں اڑنا
levitation,هوا ميں اڑنا
levite,يهوديوں کے فرقه لوي کا فرد
levitical,يهوديوں کے فرقے لوي
leviticus,توريت کي تيسري کتاب
levity,هلکا پن ـ اوجھا پن ـ بے ثباتي
levy,جمع کي هوئي فوج ـ فوج کي بھرتي ـ رنگروٹوں کي جماعت ـ تحصيل
lewd,نفس پرست ـ عياش ـ کمينه
lewder,شرارت کرنے والا
lewdness,بد مستي ـ زنا کاري
lexical,لغات کے بارے ميں
lexically,به اعتبار لغات
lexicographer,لغت لکھنے والا
lexicography,فرهنگ نويسي ـ تاليف لغت
lexicon,لغت ـ فرهنگ
liability,ذمه داري ـ جوابدهي
liable,ذمه دار ـ جواب ده
liaison,ميل ـ اتفاق ـ دوستي
liar,جھوٹا ـ کاذب ـ دورغ گو
libation,شراب جو کسي ديوتا پر چڑھائي جائيـ شراب کا گھونٹ
libel,بھتان ـ بد نامي ـ اتهام ـ هتک ـ توهين کرنا ـ بد نيتي سے
libeler,بھتان لگانے والا
libelist,هتک آميز تحرير شائع کرنے والا
libellous,توهين آميز
liberal,دريا دل ـ سختي ـ کريم
liberalism,فراخ دلي
liberalist,آزاد خيال ـ حريت پسند
liberality,فراخدلي ـ دريا دلي ـ سخاوت
liberalizate,آزاد خيال بنانا
liberalization,آزاد خيالي
liberally,فراخدلي سے
liberate,آزاد کرنا ـ رها کرنا
liberating,مخلصي دينا
liberation,آزاد کرنا
liberator,آزادي دلانے والا
liberticide,آزادي کا دشمن ـآزادي ختم کرنيوالا
