o,انگريزي حروف تھجي کا پندرھواں حرف
oaf,جني بچه ـ آسيبي بچه ـ بے عقل
oafish,احمق ساـ گدھا سا
oak,بلوط ـ شاه بلوط
oaken,اوک کا بنا هوا
oakland,آکلينڈ
oaklet,بلوط کا چھوٹا درخت
oakling,بلوط کا چھوٹا درخت
oakum,پرانے رسوں کا ريشه
oaky,بلوط سا سخت ـ مضبوط
oar,چپو ـ ناؤ کے کھينچنے کا ڈنڈا
oarage,کشتي چلانے کي مزدوري يا محصول
oarsmanship,کشتي راني
oary,چپو دار ـ چپو کي شکل کا
oasis,ريگستان ميں سر سبز مقام
oat,جو ـ جو کي قسم کے اناج
oaten,جو کے آٹے کا
oath,قس ـ حلف ـ خدا کو گواه کرنا
oatmeal,جنی کا آٹا ۔
obduracy,سر کشي ـ سنگدلي
obdurate,سخت ـ تند ـ روکھا
obdurately,ڈھٹائي سے ـ بے رحمي سے
obduration,بے رحم ـسر کش
obedience,تابعداري ـ حکمراني ـ اطاعت
obedient,فرمانبردار ـ تابع
obedientiary,خانقاه کے افسر اعلي کا نائب مددگار
obediently,تابعداري سے ـ فرمانبرداري سے
obeisance,کورنش ـ سلام ـ آداب
obelisk,مخروطي پتھر کا مينار
obelize,نشان تحريف لگانا ـ حاشيه لگانا
obelus,چوکنٹھا
obese,موٹاـ فريه ـ لحيم
obesity,موٹاپا
obey,حکم ماننا ـ فرمانبرداري کرنا
obeyable,حکم ماننے کے قابل
obeyer,حکم ماننے والا ـ فرمانبرداري کرنے والا
obfuscate,اندھيرا کرنا ـ تاريک کرنا ـ عقل گم کر دينا ـ حواس باخته کردينا
obfuscation,پريشاني ـ بدحواسي ـ ظلمت
obi,چکمدار چوڑا پٹا
obit,کسي محسن کي موت کو ياد کرنا
obiter,به سلسله کلام
obiterdictum,جج کي ذاتي رائے جو اس نے کسي مقدمے کے سلسلے ميں دي ھواوراسکي کوئي قانوني حيثيت نه ھو ـ اظھار خيالي
obituarist,اخباري وفات نگار ـ مرنے والے کا سوانح نگار
obituary,موت کي اطلاع يا اعلان ـ مرحوم کے متعلق
object,اعتراض کرنا ـ ترديد کرنا ـ روکنا ـ نا پسند ـ شے ـ چيز
objectant,اعتراض کرنے والا ـ ترديد کرنے والا
objectification,تشکيل
objectify,مادي شکل ميں پيش کرنا ـ تشکيل کرنا
objection,اعتراض ـ ترديد ـ ناپسند
objectionable,قابل اعتراض
objective,خارجي ـ حقيقي ـ مادي
objectiveness,شکل و صورت ـ بيروني حالت
objectivism,واقعيت پسند ي ـ خارجي حيثيت پر زور دينا
objectless,بيکار ـ بے مقصد
objector,اعتراض کرنے والا ـ متعرض
objectpoint,حمله کا مقام ـ منزل مقصود
objuration,حلف اٹھانا
objure,حلف اٹھانا ـ قسم کھانار
objurgalory,ملامت آميز ـ تنبيهي
objurgate,ملامت کرنا ـ تنبيه کرنا
oblate,وه شخص جو مذھبي زندگي کيلئے وقف ـ نارنجي کي شکل کا
oblation,احسان ـ مهربان ـ عنايت
obligable,پابند کرنے کے قابل
obligate,پابند کرنا ـ مجبور کرنا
obligation,احسان ـ مهر باني ـ عنايت
obligator,احسان کرنے والا ـ عنايت کرنے والا
obligatory,ضروري ـ واجب ـ لازمي
oblige,مجبور کرناـ  پابند کرنا ـ خوش کرناـ پاس کرنا
obligee,وه شخص جس کے حق ميں اقرار نامه لکھا جائے
obliger,اقرار کرنے والا ـ مجبور کرنے والا ـ پاس کرنے والا
obliging,خليق ـ بامروت
obligingly,مروت سے
obligingness,حسن اخلاق ـ خوش اخلاق
obligor,معاهده کرنے والا ـ ذمه داري لينے والا
oblique,غير متوازي ـ عمودي حالت سے جھکا هوا
obliquely,ترچھے راستے سے ـ آڑے طريقے سے
obliquity,غير مستقيم ـ ترچھا پن
obliterate,مٹا دينا ـ قلم زد کرنا ـ محو کر دينا ـ منسوخ کرنا
obliteration,نيست نابود کر ڈالنا
obliterator,مٹا دينے والا ـ نيست نابود کرنے والا
oblivion,بھول ـ فراموش ـ گم نامي
oblivious,بھولنے والا ـ فراموش کننده
obliviousness,بھول جانيکي عادت
oblize,نشان تحريف لگانا ـ نشان حاشيه لگانا
oblong,لمبوترا ـ بيضاوي ـ کتابي
obloquy,غيبت ـ بد گوئي ـ الزام ـ بهتان
obmutescence,خاموشي ـ چپ سادھنا ـ سکوت
obmutescent,چپ سادھنے والا ـ ضد سے چپ رهنے والا
obnoxious,قابل اعتراض ـ مکروه ـ برا ـ قابل نفرت
obnoxiousness,پر خطر هونا ـ بے هوده هونا
oboe,ايک قسم کي بانسري
oboist,بانسري بجانے والا
obscene,فحش ـ خلاف تهذيب ـ بے شرمي کا ـ گندا ـ ناپاک
obscenity,بے شرمي ـ آواره پن
obscurant,اصلاح ترقي کا دشمن ـ ظلمت پسند
obscurantism,قدامت پسندي
obscurantist,ظلمت پسند
obscuration,تاريکي ـ اخفا ـ ابهام
obscure,تاريک ـ اندھيرا ـ غير واضع
obscurer,پوشيده کرنے والا
obscurity,گم نامي ـ اندھيرا
obsequious,چابلوسي ـ خوشامدي ـ اطاعت چعار
obsequiousness,خوشامد ـ تابعداري
obsequy,اطاعت ـ فرمانبرداري
observable,قابل تعميل ـ قابل غور
observance,بجا آوري ـ پابندي ـ تعميل
observancy,التفات لحاظـ تکريم ـ معظيم ـ ادب
observant,پابند ـ تعميل کرنے والا ـ مشاهده کرنے والا
observation,مشاهده ـ توجه
observational,معائنه ـ مشاهده کے قابل
observatory,رصد گاه
observe,ديکھنا ـ غور کرنا ـ معلوم کرناـ مشاهده کرنا ـ پاس کرنا
observer,مشاھده کرنے والا ـ غور کرنے والا ـ ديکھنے والا
obsess,وهم خيال کا مسلط هو جانا
obsession,وهم کا غلبه ـ خيالي خطره
obsessional,محاصره کے متعلق
obsolescence,غير مستعمل هونا ـ مترو ک هونا
obsolescent,متروک هونے والا
obsolete,متروک ـ منسوخ ـ فرسوده
obsoleteness,غير مستقل هونا ـ متروک هونا
obsoletism,قديم رسم و رواج کي حمايت ـ متروکيت
obstacle,روک ـ آڑ ـ مزاحمت
obstetric,دايه گيري کے بابت ـ وضع حمل کے متعلق
obstetrical,دايه گيري کے متعلق
obstetrician,وضع حمل کا ماهر طبيب
obstetrix,زچگي کرانے والي ـ دائي
obstinacy,مرض کا پرانا هونا ـ خود رائي
obstinate,ضدي ـ خود رائے ـ سر کش
obstipation,سخت قبض
obstreperous,غوغائي ـ شور و غل مچانے والا ـ فسادي
obstreperousnes,شرط ـ عهد ـ پابندي
obstruct,روکنا ـ سد راه هونا ـ بند کرنا
obstructer,روکنے والا ـ بند کرنے والا
obstruction,مزاحمت ـ روک ـ رکاوٹ
obstructionism,ايوان کي کاروائيوں ميں مزاحمت کرنے کا طريقه
obstructionist,ايوان کي کاروائيوں ميں مزاحمت کرنے والا
obstructive,مزاحم ـ حائل ـ متعرض
obstructiveness,روک ـ مزاحمت ـ خلل اندازي
obstructor,رکاوٹ کھڑي کرنے والا ـ روکنے والا
obstruent,سد راه ـ مزاحم
obtain,حاصل کرناـ مهيا کرناـ مروج هوناـ بهم پھنچانا
obtainable,حاصل کرنے کے قابل
obtainer,حاصل کرنے والا ـ مهيا کرنے والا
obtainment,يافت ـ حصول
obtest,التجا کرنا ـ التماس کرناـ فرياد کرنا ـ دهاني دينا
obtestation,فرياد ـ احتجاج
obtrude,مخل صحبت هونا ـ خواه مخواه دخل دينا
obtruder,خواه مخواه دخل دينے والا
obtruncate,سر قلم کرنا ـ درخت کو قلم کرنا ـ چوٹي کاٹنا
obtrusion,زبردستي گھسنا ـ مداخلت بيجا
obtrusive,زبردستي دخل دينے والا
obtrusiveness,خواه مخواه دخل دينے کي عادت
obtund,کند کرنا ـ سست کرنا ـ سن کرنا ـ ماؤف کرنا
obturate,بند کرنا ـ مسدود کرنا ـ مهر لگانا ـ روکنا ـ نرم کرنا
obtuse,بے نوک ـ بھدا ـ کند ـ سست
obtuseness,سستي ـ بھدا پن
obtusion,کند هوناـ بھدا پن
obverse,اوپر سے چوڑا نيچے سے تنگ ـ معکوس
obverts,الٹ دينا ـ اوندھا کر دينا
obviate,باز رکھنا ـ مائع کرنا ـ دفع کرنا
obviator,باز رکھنے والا ـ دفع کرنے والا
obvious,ظاهر ـ عياں ـ آشکار ـ واضع ـ صاف
obviously,ظاهري طور پر
obviousness,واضع هونا ـ کھلا هوا هونا ـ  صفائي
ocarina,ايک قسم کا بيصوي باجا
occasion,وقت پر مشکلات کا مقابه کرنا
occasional,کبھي کبھي کا ـ اتفاقي
occasionalism,يه نظريه که اسباب و علل کے ظاهري تعلق ميں مشيت الهي کار فرما هے
occasionalist,مشيت الهي کا قائل ـ خدا کو فاعل مطلق ماننے والا
occasionality,اتفاقي طور پر واقع هونے والا
occasionally,خاص موقع پر
occident,مغربي ممالک ـ مغرب
occidental,مغربي تهذيب کا
occidentalism,مغربي تهذيب کي پيروي ـ مغربيت
occidentalize,مغربي تهذيب کا سراهناـ  مغربي خيالات کا پرچار کرنا
occiputs,پشت س ـ تنا
occlude,بند کرنا ـ روکنا
occlusion,جذب کرنا ـ روک دينا ـ بند کرنا
occlusive,بند کرنے والا ـ روکنے والا
occult,مخفي ـ پوشيده ـ پراسرار
occultation,حجاب ـ پوشيدگي ـ اخفا
occultism,پر اسرار چيزوں پر يقين کرنا
occultist,سحر پرست
occultness,پر اسرار حقيقت اخفا ـ پوشيدگي
occultsciences,پر اسرار علوم ـ علوم باطني
occupant,قابض ـ مکين ـ مصرف
occupation,کام ـ پيشه ـ قبضه ـ تصرف ـ کاروبار
occupative,قبضه کرنے والا
occupied,مقبوضه
occupier,قابض شخص
occupy,قبضه کرنا ـ قبضه ميں لينا ـ کسي مکان ميں رهائش کرنا ـ رهنا
occur,واقع هونا ـ سرزد هونا
occurrence,واقعه ـ حادثه ـ ماجرا ـ سانحه
ocean,بحر ـ سمندر
oceanic,بحري ـ سمندري
oceanid,بنت البحر ـ سمندر پري
oceanside,سمندري حصه
ocellate,آنکھ سا ـ دھبه دار
ocelot,بلي کي قسم کا جانور
ochlocracy,انبوه گردي ـ عاميانه حکومت
ochre,گيرو ـ هلکا بادامي رنگ
octachord,آٹھ تاروں کا ـ آٹھ تاروں کا باجا
octad,آٹھ چيزوںکا مجموعه
octagon,پشت پهلو ـ آٹھ کونيا
octahedron,آٹھ رخوں کي ٹھوس شکل
octangular,هشت زاويه
octant,پورے دائرے کا آٹھواں حصه
octarchy,آتھ چھوٹی حکومتوں کا مجموعہ ۔
octastyle,آٹھ ستونی عمارت ۔
octateuch,توريت کي پهلي آٹھ کتابيں
octave,کسي مذهبي تقريب کا آٹھواں دن ـ مشن
octavo,هشت ورقي
octennial,هشت ساله ـ آٹح سال کا
octet,آٹھ مصرعوں کا مجموعه
octillion,وه عدد جس ميں ايک کے هندسے کے بعد اڑتاليس صفر هوں
octingentenary,آٹھ سويں سالگره
october''s,اکتوبر کا مهينه
october,اکتوبر
octocentenary,آٹھ سويں سالگره
octogenarian,اسي برس کا آدمي
octonal,آٹھ آٹھ کا ـ ثماني
octonarian,هشت رکني مصرع
octonary,آٹھ مصروںکا نظم
octonocular,هشت چشم ـ آٹھ آنکھوں والا
octopus,ايک سمندري کيکڑا
octoroon,وه شخص جس ميں حبشي خون هو
octosyllable,آٹھ رکني نظم
octrol,محصول اجناس ـ محصول چنگي
octuple,آٹھ گنا
ocular,چشم ديد بصري ـ نظري
oculist,امراض چشم کا ماهر
od,ايک مفروضه قوت
oddish,بے ميل ـ عجيب
oddity,انوکھا آدمي
oddly,عجيب انداز سے ـ عجيب طرح سے
oddments,بچي کھچي چيزيں ـ متفرق چيزيں
oddness,انوکھا پن
odds,فرق ـ تفاوت ـ عدم مساوات ـ فساد ـ دنگا
ode,غزل ـ قصيده
odeum,روم و يونا ن  کا سرور خانه ـ کالا مندر
odin,ايک بڑا ديوتا
odious,مکروه ـ کريهه ـ برا ـ معيوب
odiousness,قابل نفرت هونا
odium,عام تنفر ـ کراهت
odoriferous,خوشبودار ـ معطر
odorous,خوش بو دار ـ عطر بيز
odour,بو ـ باس ـ بدبو
odourful,بدبودار
odourless,نه اچھي نه بري ـ بے بو
odyssey,هومر کي مشهور رزميه نظم
oecology,ديهاتي راگ
oedema,مريض جس ميں رگوں ميں پاني بھر جاتا هے
oedipus,معمے حل کرنے والا
oesophagus,حلق سے معدے تک کي نالي ـ نرخرا
oestrum,ايک بڑي قسم کا مچھر ـ محرک ـ جوش
of,کا ـ کي ـ کے ـ سے ـ پر ـ ميں
off,جدا ـ نکلا هوا ـ بڑھا هوا ـ دور ـ الگ ـ بالکل ـ خالي
offal,اوجھڑي
offalmilk,ادني درجه کا دودھ
offandon,کبھي کبھي
offence,ضرر ـ ايذا ـ دکھ
offend,بيزار کرنا ـ ناراض کرنا ـ دلگير کرنا
offender,بد عنواني کا مرتکب
offending,ناگوار ـ خلاف قانون
offensive,دل شکن ـ توهين آميز ـ نفرت انگيز
offensively,ناگوار طريقے پر ـ جارحانه انداز سے
offensiveness,گستاخي ـ توهين آميزي
offer,نذر کرناـ پيش کرنا ـ حاضر کرنا ـ نثار کرنا
offerable,قابل نذر ـ حاضرکرنے کے قابل
offeree,جسے پيش کيا جائے
offerer,پيش کرنے والا ـ نذر کرنے والا
offering,قرباني ـ نذر
offeror,نذر کرنے والا
offertory,نماز کے بعد خيراتي چنده جمع کيا جاتا هے
offhand,بے تکان ـ سرسري ـ بروقت ـ في البديهه
offhanded,بے لاگ ـ کھرا
office,عهده ـ اسامي ـ کام ـ خدمت ـ دفتر ـ شعبه ـ محکمه
officeholder,دفتر کا مالک
officer,افسر ـ عهده دار
official,عهده دار ـ سرکاري
officialdom,عهده داروں کي جماعت
officialism,سرکاري ضابطه
officially,قاعدے کے مطابق
officiate,قائم مقامي کرنا ـ عوضي کرنا ـ خدمت سر انجامدينا
officiation,عوضي ـ قائم مقامي
officiator,خدمت سر انجام دينے والا
officinal,بازاري دواؤں کے متعلق ـ بازاري ـ دوکاني ـ سندي
officious,هر بات پر پڑنے والا يا دخل دينے والا
officiously,خواه مخواه ـ بيخدمتي سے
officiousness,ضروريات سے زياده مستعدي
offing,سمندر کا وه بعيد حصه جو ساحل سے نظر آتاهے
offish,تنهائي ـ غير مانوس
offishness,مردم بيزاري ـ خلوت پسندي
offscourings,فضله ـ غلاظت ـ کوڑا کرکٹ ـ تلچھٹ
offset,پودا ـ شاخ ـ قلم ـ اولاد
offshoot,شاخ ـ ٹهني
offspring,نسل ـ اولاد ـ بال بچے
oft,اکثر ـ اکثر اوقات ـ بارها
often,اکثر ـ بسا وقت
ogee,آرائشي حاشيه جو دهري موڑ کا هو
ogive,نوک دار محراب
ogle,نگاه شوق ـ محبت کي نظر ڈالنا
ogler,محبت کي نظر سے ديکھنا
ogpu,روس کي خفيه پوليس
ogre,ديو ـ جن ـ هوا
ogreish,ديو کے مانند
ogress,توپ کا گوله ـ ڈائن ـ ديوني
ogrish,ديو کي مانند ـ جناتي
ogygian,قديم ـ پرانا
oh,آه ـ اوه
ohm,برقي مزاحمت کي اکائي
oho,اهاها
oil,تيل ـ روغن ـ تيل لگاناـ ملنا
oilcloth,موم جامه
oiled,مزے ميں ـ سرور ميں
oiler,تيل دينيوالا
oilily,خوشامد سے
oiliness,چکنا هٹ
oilman,تيل فروشے
oily,چکنا ـ چرب
oilytongued,خوشامدي ـ چاپلوسي
oint,تيل ملنا ـ روغن لگانا
ointment,مرهم ـ روغن
oireachtas,آئرلينڈ کي مجلس وضع قوانين
ok,اوکے
okapi,وسطي افريقه کا ايک قديم جانور جو هرن اور زرافه سے ملتا جلتا هے
old,ضعيف ـ بوڑھا ـ تجربه کار
oldage,بڑھاپا ـ ضعيفي
olden,پرانا ـ اگلے وقتوں کا
oldfashioned,پراني وضع کا
oldharry,شيطان
oldish,کسي قدر پرانا
oldness,پرانا ـ قديم سا
oldster,بڑا ـ معمر
oldstyles,مرانا انداز ـ پرانے طريقے
oldtestament,تورات
oleaginous,چکنا ـ تلينا ـ چربي دار ـ روغن دار
oleograph,روغني تصوير
olfaction,سونگھنے کي قوت
olfactory,قوت شامه کے متعلق
olibanums,لوبان
olid,متعفن ـ بدبودار
oligarchical,امرا کي حکومت کا ـ جاگيرداري حکومت کا
oligarchy,چندا لوگوں کي حکومت ـ طبقه امرا کي حکومت
olio,شب ديگ ـ ديواني هنڈي ـ متفرقات کا مجموعه
olivacious,زيتون کے رنگ کا ـ زردي مائل سبز رنگ کا
olivary,زيتوني شکل کا ـ بيضوي
olive,زيتون ـ زيتون کا درخت
olivine,ايک قسم کا زيتوني رنگ کا پتھر
olympaid,چار سال کا عرصه ـ چار سال کا وقفه
olympia,کوه اولمپس
olympian,کوه اولمپس کے رهنے والے
olympic,موجوده زمانے کے جديد کھيلوں کے مقابلے
olympus,مقدونيه کا ايک پهاڑ ـ بهشت
ombre,تاش کا ايک کھيل
omega,يوناني حروف تھجي کا آخري لفظ
omelet,انڈے کا چيلا
omen,فال لينا ـ شگون لينا
omentum,پيٹ کا پرده ـ آنتوں کي جھلي
ominous,منحوس ـ بري فال کا
ominousness,نحوست ـ بد نامي
omission,بھول ـچوک ـ غلطي
omissive,غلطي کرنے والا
omit,چھوڑنا ـ ترک کرنا
omni,کل ـ تما م ـ قادر مطلق
omnibus,کرايه کي گاڑي ـ همه گير ـ ايک مصنف کي تصانيف کا ارزاں مجموعه
omnifarious,بھانت بھانت کا ـ قسم قسم کا ـ انواع و اقسام
omnipotent,قادر مطلق
omnipresent,جو هر وقت هر جگه موجود هو
omnitrain,وه ريل گاڑي جو هر اسٹيشن پر رکتي هو
omnivorous,همه خور ـ هر چيز کھانے والا
on,اوپر ـ پر ـ قريب ـمتصل ـ طرف ـ ملا هوا ـ دوران ميں
onager,جنگلي گدھا ـ گور خر
onanism,جلق ـ مشت زني ـ نامکمل مباشرت
once,ايک وقت  ـ ايک بار ـ ايک دفعه ـ پهلے ـ آگے
onceandagain,بار بار
onceforall,هميشه کيلئے
onceinway,شاذ و نادر
one,ايک ـ واحد ـ کوئي ايک ـ کوئي سا
onebyone,ايک ايک
oneircritic,خواب کي تعبير دينے والا
oneiromancy,علم تعبير خواب
oneness,بکتائي ـ واحد ـ احد هونا ـ احديت ـ واحديت ـ يکساں هونا
onerous,بھاري ـ گراں ـ مشکل
onerwoner,اکا ـ فرو ـ طاق
onesided,بے انصافي کا ـ جانبدرانه
ongoing,انداز عمل ـ واقعه
onion,بصل ـ پياز
oniony,پياز جيسا
only,صرف ـ فقط ـ اکيلا ـ نرالا ـ خالي ـ بالکل
onomancy,نام سے فال نکالنا
onomatopoeia,اسم صوتي ـ آواز کے مطابق نام رکھنا
onset,هله ـ چڑھائي ـ حمله
onslaught,چڑھائي ـ شديد حمله
onus,بار ـ بوجھ ـ وزن
onusprobandi,بار ثبوت
onward,آگے ـ اور آگے ـ محاذ کي طرف
onwards,آگے
onymous,نويسنده کے نام ـ دستخط کے ساتھ ـ نام کے ساتھ
onyx,سنگ سليماني
oodle,بھتات ـ فراوائي
oodleofmoney,افراط زر
oof,مال و دولت ـ مالدار آدمي
oofbird,مالدار آدمي ـ سونے کي چڑيا
oofy,امير ـ روپيه والا
ooze,نرم مٹي ـ نم مٹي ـ گيلي مٹي
ooziness,رساؤ ـ رطوبت کا رسنا
oozy,کيچڑ سے ابھرا هوا
opacity,غلاظت ـ کثافت ـ دھندلا پن
opah,بحر اوقيانوس ميں پائي جانے والي ايک شوخ رنگ مچھلي
opal,دودھيا ـ بهسنيا ـ ايک قيمتي پتھر
opalescent,دودھيے پتھر کا سا
opaline,دودھيے پتھر کا سا
opaque,دھندلا ـ جو روشني قبول نه کرے ـ غير شفاف
opaquely,دھندلے پن سے ـ مبهم طور پر
opaqueness,کند ذهني ـ دھندلا پن
open,کھلا ـ عام ـ کھلا هوا ـ گير محفوظ ـ کھولنا ـ افتتاح کرنا ـ انکشاف کرنا ـ ظاهر کرنا ـ تشريح کرنا ـ شگاف کرنا ـ انتدا کر نا ـ آغاز کرنا
openable,کھولنے کے قابل ـ ظاهر کرنے کے قابل
opener,کھولنے والا ـ افتتاح کرنے والا
openeyed,خبر دار ـ چوکس
openface,چهره جس سے صاف دلي ظاهر هو
openhanded,سخي ـ فياضي
openhandedly,سخاوت سے
openhandedness,سخاوت
openhearted,صاف سل ـ بيربا
openheartedly,صاف دلي سے
openheartedness,صاف دلي
opening,شگاف ـ سوراخ ـ راسته ـ درز ـ آغاز
openminded,زور دار
openness,صاف دلي ـ کشادگي
opera,موسيقي کے ساتھ نقل يا اداکاري
operable,عمل جراحي کے قابل
operahouse,سوانگ گھر ـ غنائي تمثيل
operate,کام کرنا ـ عمل کرنا ـ اثر ڈالنا ـ  جراحي کرنا
operatic,غنائي تمثيل کے باريميں
operation,عمل ـ اثر ـ تاثير ـ چيڑ پھاڑ ـ عمل جراحي
operative,کارگر ـ مؤثر ـ عمل جراحي کا
operatize,قصے کے غنائ ي تمثيل بنانا
operator,عمل کرنے والا ـ چلانے والا
operetta,ايک ايکٹ کي غنائي تمثيل
operose,محنت طلب ـ دشوار
ophidian,سانپ کي قسم کا
ophiology,سانپوں کے متعلق تحقيقات
ophiophagus,سانپ کھانے والا
ophite,سماق ـ سنگ سماق جس کا کھول بنتا هے
ophthalmic,امراض چشم کے متعلق
opiate,افيوني ـ خواب آور
opine,ايک رائے رکھنا ـ اظهار رائے کرنا
opiner,اظهار رائے کرنيو الا
opinion,بچار ـ خيال ـ رائے
opinionated,خود رائے ـ ضدي ـ اڑنے والا
opinionatedness,هٹ دھرمي ـ ضد ـ تعصب
opionist,خود رائے شخص
opium,افيون ـ افيون ملانا
opiumden,چنڈو خانه ـ افيونيوں کا اڈا
opiumisms,افيون نوشي کا شوقين
opiumizm,افيون نوشي کا شوق
oportuneness,حسب موقع هونا ـ مناسب هونا
opossum,ايک قسم کا تھيلي دار دودھ پلانے والا جانور
oppidan,قصبائي ـ غير شهري
opponent,سامنے کا ـ مقابل ـ مخالف
opportune,ٹھيک íـ درست ـ مناسب ـ موزوں
opportunely,ٹھيک طريقے سے
opportunism,مصالحت پرستي
opportunist,ابن الوقت ـ زمانه ساز
opportunity,نيک ساعت ـ مناسب وقت ـ بھترين موقع
opposability,قابل مخالفت
opposable,مقابله کرنے والا
oppose,مخالفت کرنا ـ سد راه کرنا ـ مائع هونا ـ روڑے اٹکانا
opposed,مزاحم ـ مخالف
opposer,مخالفت کرنے والا ـ روڑے اٹکانے والا
opposite,مقابل ـ متضاد ـ آمنے سامنے
opposition,مخالف جماعت ـ عداوت
oppositionist,مخلاف جماعت کا رکن ـ مخالف
oppress,ظلم کرنا ـ زبردستي کرناـ دبانا
oppression,ظلم و ستم
oppressive,ظالمانه ـ دشوار
oppressiveness,سخت گيري ـ زبردستي
oppressor,ظالم ـ ستمگر ـ موذي
opprobrious,گالياں دينے والاو
opprobrium,ذلت ـ رسوائي
oppugn,مخالفت کرنا ـ اعتراض کرنا ـ شبه ظاهر کرنا
oppugnance,مقابله ـ مخالفت ـ مزاحمت
opsimath,وه شخص جو بڑھاپے ميں حصول علم کي کوشش کرے
opt,انتخاب کرنا ـ اختيار کرنا
optative,خواهش ظاهر کرنے والا ـ تمنائي
optic,آنکھ کے متعلق
optical,آنکھوں کے متعلق ـ امراض چشم کے متعلق
optician,چشمے اور عينک بنانے والا اور فروخت کرنے والا
optimism,يه مسئله که هماري دنيا ميں کوئي چيز بري نهيں هر شے ميں بھلائي کيلئے هے اور هم کو هر چيز سے چھي اميد رکھي چاهئے
optimist,جو دنيا سے اچھي اميدرکھے ـ رجائي
optimistic,خوش اميدانه
option,پسند يا انتخاب کا اختيار ـ انتخاب کرنا
optional,اختياري
optophone,وه آله جو روشني کي لهروں کو آواز کي لهروں ميں تبديل کرديتا هے اور اس طرح اندھے بجائے آنکھوں کے کانوں سے پڑھ سکتے هيں
opulence,دولت مندي ـ تمول ـ فروائي
opulency,دولت مندي
opulent,دولت مند ـ مالدار
opuscule,ادب يا موسيقي ميں کوئي معمولي تخليق
or,قبل ازيں ـ يا ـ بيشتر
oracle,کاهن ـ حکمي فال ـ ديوباني
oracular,الهامي ـ دارالاستخاره کے متعلق
oral,زباني ـ تقريري
orally,زبان سے ـ زباني
orange,نارنگي ـ سنتره
orangeade,نارنگي کا رس
orangery,نارنگي کا باغ
orangish,سنترے کي مانند
orangoutang,سماٹرا اور بورييو کاانسان صورت بندر
orate,تقرير کرناـ داد خطابت کرنا
oration,تقرير ـ وعظ ـ خطاب
orator,تقرير کرنے والاـ ععظ کرنے والا
oratorian,مجلس خطابت کا رکن
oratorical,خطيبانه
oratorically,خطيبانه انداز سے
oratorio,بھنجن يا مذهبي ناٹک جس کو ايک هي شخص گاتاتھا
oratory,فصاحت ـ خطابت
orb,چکر ـ کره ـ گولا
orbicular,مدور ـ گول ـ دائره
orbit,اجرام فلکي کا مدار ـ دائره
orc,ايک بڑي مچھلي
orcadian,جزيره ارکني کا باشنده
orchard,باغيچه ـ باغي
orchardist,ميوه دار درختوں کا لگانے والا
orchardman,مالي ـ باغيان
orchestic,ناچ کے متعلق
orchestra,يوناني تھيٹر ميں نيم مدور جگه ـ سرود گاه
orchestral,سازندوں کے متعلق
orchestrate,ارکسٹرا کيلئے نغمے تصنيف کرنا
orchestration,نغموں کے مطابق سازندوں کو تيار کرنا
orchil,سرخ يا غنائي رنگ جو ايک قسم کي کائي سے نکلتا هے
