q,انگريزي حروف تھجي کا سترھواں حرف
qua,جيسا که ـ به حيثيت
quab,ايک قسم کي روسي مچھلي جھينگا
quack,قيين قين کرنا ـ بطخ کي طرح آواز نکالنا
quackery,نيم حکيمي ـ عطائي علاج
quackish,اناڑي ـ غير مستند
quad,چوکو ر شکل ـ چوپايه
quadragenarian,وه شخص جس کي عمر چاليس سا هو
quadragesima,چاليس دن کے دوزے
quadragesimal,عيسائيوں کي اربعيوں کا
quadrangle,چو وشه شکل ـ چار زاويه شکل
quadrangular,چهار پهلو ـ چو گوشه
quadrant,چوتھا حصه
quadrantal,ربع دائره کي شکل والا
quadrat,دھات کا ٹکڑا
quadrate,مطانق هونا ـ موافق هونا ـ برابر هونا ـ ٹھيک ھونا ـ مربع ـ چو گوشه
quadratic,مربع کا ـ دوم درجے کي مساوات
quadrature,نود درجے کے زاویہ کا فاصلہ ۔ مربع پن ۔
quadrennial,چار ساله ـ چار سال بعد
quadribe,چار حصوں ميں منقسم
quadric,دوسرے درجے کي مربع سطع
quadricentennia,چار سو ساله
quadrifoliate,چو پتيا
quadriga,چار اسپي گاڑي ـ چو گھوڑ رتھ
quadrilingual,چو بولي ـ چهار لساني
quadrille,چار جوڑوں کا مربع ناچ ـ تاش کا ايک کھيل
quadrillion,کھرب در کھرب
quadroon,دوغلي اولاد
quadrumanous,چار هاتھ والا ـ چهار دست
quadruped,چار پاؤ والے
quadrupedal,چار پاؤ ں والے
quadruple,چوگنا ـ چوگرا ـ چار تهه والا
quadruplet,ايک وقت ميں کسي عورت کے چار بچے پيدا هونا
quadruplicate,جو چوگنا کيا گيا هوـ چار يکساں نمونے
quadruplication,چوگنا
quadruplicity,چوگنا پن
quadruply,چوگنا گرتے هوئے
quaff,بڑے بڑے گھونٹ پينا ـ ايک سانس ميں پي جانا
quag,دھنس جاني والي جگه
quaggy,هلنے والي ـ دلدلي
quagmire,دلدل
quail,بٹير ـ لوا
quaint,عجيب ـ انوکھا ـ نازک
quaintly,نزاکت سے ـ باريکي سے
quaintness,نرالا ـ انوکھاپن
quake,لرزنا ـ کانپنا
quaker,انجمن احباب کا رکن
quaky,هلتي هوئي ـ لرزاں
qualification,هنر ـ  قابليت ـ خوبي
qualified,قابل انتخاب ـ مستحق
qualify,استعداد پيدا کرنا ـ صفت سے متصف کرنا ـ ضروري اهليت يا صفات پيدا کرناـ قابل انتخاب بنانا
qualitative,کيفيت کے متعلق ـ ماهيت کے بارے ميں
quality,خوبي ـ اچھائي ـ خصوصيات
qualm,دقتي ـ گھبراهٹ ـ سستي ـ کمزوري کا احساس ـ پستي
qualmish,جي متلانا ـ گھبرايا هوا
quandary,تذبذب ـ چک ـ شبه ـ دقت
quantity,مقدار ـ تعداد ـ وزن ـ حجم ـ تول ـ کميت
quantum,مقدار ـ تعداد ـ مقرره تعداد ـ حجم ـ مقدار
quarantine,قرنطينه ـ ايک خاص مدت کيلئے ايک جگه رهنا
quarrel,جھگڑا کرنا ـ اعتراض کرنا ـ عيب نکالنا ـ حرف گيري کرنا
quarreler,جھگڑا کرنے والا ـ حرف گيري کرنے والا
quarrelsome,جھگڑالو ـ لڑاکا
quarrelsomeness,زود رنجي ـ جھگڑالو پن
quarry,شکار ـ شکار کا جانور ـ پتھر کي کان ـ فرش کا جوکا ـ علمي تحقيق کرنا ـ کتابوں سے تاريخي واقعات اکٹھا کرنا
quart,تاش چار مسسل پتے ـ سيڑھي ـ چوتھائي گيلن کا پيمانه يا ظرف
quartan,چوتھے دن کا ـ باري کا ـ چوتھيا بخار
quartation,تين حصے چاندي اور ايک حصه سونا ملا کر سونا صاف کرنے کا عمل
quarter,چوتھائي ـ چوتھا حصه ـ ربع ـ پاؤ ـ سمت ـ مقام ـ علاقه ـ سکون گاه ـ اقامت گاه ـ امان
quarterage,سه ماهي تنخواه ـ سه ماهي اجرت
quarterbinding,کتاب کي جلد جس کا پشته چمڑے کا هو اور باقي ابري کا
quarterfinal,کوارٹر فائنل
quarterly,سه ماهي í سه ماهي رساله
quartermaster,وه فوجي افسر جو فوج کے قيام و طعام کا انتظام کرتا هے
quartern,چار پونڈ کي ڈبل روٹي
quartet,رباعي ـ چو مصرعه ـ چو بولا ـ مربع ـ چار آدميوں کا طائفه
quarto,چو ورقي
quartz,سنگ مرده ـ وه ماده جس سے پتھر بنتے هيں
quash,مسترد کرنا ـ منسوخ کرنا ـ کالعدم کرنا
quashee,عام نام جو اب هر حبشي کيلئے استعمال  هوتاهے
quasi,گويا که ـ ايک گوند ـ بظاهر ـ ظاهري طور پر
quassia,جنوبي امريکه کا ايک درخت
quaternary,چار ـ چوگ ـ چوکونه ـ چو گوشه ـ چار آدمي ـ چار چيزوں کا آميزه
quaternion,چار ـ چار کي جماعت ـ چار سے دس تک عدد ـ چار قطاريں
quaternity,چار ـ چوکا ـ چومکھا
quatorzain,چوده مصرعوں کي نظم
quatrain,رباعي ـ دو بيتي
quatrefoil,چوپتيا پھول ـ چو پتيا بيل جوعمارت کے نقش و نگار ميں نظر آتي يے
quattrocentist,وه مصور جو پندرھويں صدي کا طرز مصوري اختيار کر جو اطاليه ميں رائج تھا
quaver,تھرتھرانا ـ کانپنا ـ لرزنا
quaverer,تھرتھرانے والا ـ کانپنے والا
quaveringly,کانپتي هوئي آواز ميں ـ کانپتے هوئے
quavery,کپکپاتي هوئي آواز کي تقرير
quay,گھاٹ ـ پشته ـ جھازوں سے مال اتارنے چڑھانے کا گھاٹ
quayage,مال کے اتارنے چرھانے کا محصول جو گھاٹ پر ليا جائے
quean,فاجره ـ فاحشه
queasiness,کمزوري ـ گھبراهٹ ـ متلي
queasy,قے آور ـ متلي پيدا کرنے  والي غذا يادوا
queen,ملکه ـ شاه بيگم ـ سلطانه ـ تاجدار عورت
queendom,راني راج ـ ملکه کا ملک
queendowager,بيوه شاه بيگم
queenhood,ملکه کا عهده
queening,ايک قسم کا خوشبودار سيب
queenisdead,يه خبر بھت پراني هے
queenlike,شاهانه ـ باوقار ـ ملکه کي طرح
queenliness,ملکه يا راني پن
queenly,ملکه کے لائق ـ ملکه کي طرح
queenship,ملکه کا عهده
queer,عجيب ـ انوکھا ـ طرفه ـ خبطي
queerish,انوکھا ـ کھويا هوا
queerness,انوکھا پن
quell,مار ڈالنا ـ شکست دينا ـ بجھا دينا ـ زائل کرنا  ـ کم کرنا ـ فرو کرنا ـ قابو پانا
queller,زائل کرنے والا ـ مار ڈالنے وال ـ شکست دينے والا
quench,بجھانا ـ ٹھنڈا کرنا ـ فرو کرنا ـ دھيما کرنا ـ دفع کرنا ـ خاموش کرنا
quenchable,بجھانے کے قابل ـ ٹھنڈا کرنے کے قابل
quencher,بجھانے والا ـ دفع کرنے والا ـ خاموش کرنے والال
quenchless,جو بجھايا نه جا سکے ـ جو ٹھنڈا نه هو سکے
querist,متلاشي ـ پوچھنے والا
quern,هاتھ کي چکي ـ چھوٹي چکي
querulous,شکوه کرنے والا ـ جو شکايت کرنے کا عادي هو
querulously,بد مزاجي سے ـ شکوه کے طور پر
querulousness,چڑچڑا پن ـ شکايت
query,سوال ـ استفسار ـ تحقيق ـ دريافت کرنا ـ سوال پيش کرنا ـ شک وشبه ظاهر کرنا
quest,تلاش ـ جستجو ـ تحقيقات ـ مقصود ـ مطلوب
quester,دريافت کرنے والا
question,دريافت ـ سوال ـ تامل ـ ايزاد
questionability,سوال کے طور پر
questionable,سوال کرنے کے قابل ـ قابل دريافت
questioner,سوال کرنے والا ـ دريافت کرنے والا
questionnaire,سوال نامه ـ سوال بند ـ آدميوں کي قطار
queue,گندھے هوئے بالوں کي چوٹي ـ قطار باند ھنا
quibble,حليه ـ بهانه ـ گريز ـ ٹال مٹول
quibbler,فقره بازـ چکر دينے والا ـ ٹال مٹول کرنے والا
quibbling,ٹال مٹول ـ جگت بازي
quick,جيتا ـ زنده ـ جاگناـ چست ـ پھرتيلا ـ تيز ـ چالاک ـ جلد باز
quicken,جان ڈالنا ـ تر و تازه کرنا ـ تيز کرنا ـ چلدي کرنا ـ دوڑانا
quicker,تروتازه کرنے والا ـ حيار رسيد ـ قوت يافته
quicklime,بغير بجھا هوا چونا
quickly,جلدي سے ـ في الفور
quickness,جلدي سے ـ تيزي
quicksand,دھنس ـ ريگ رواں
quicksight,تيز فهمي ـ هوشياري
quicksighted,تيز فهم ـ هوشيار
quicksilver,متلون مزاج ـ پاره
quickstep,ايک قسم کا پھرتيلا کاچ
quicktempered,تنک مزاج
quickwitted,هوشيار ـ ذهين ـ حاضر جواب
quid,بول چال ايک پونڈ ـ ايک گني ـ تمباکو کي ٹکيا جو منه ميں رکھي جائے ـ جگالي
quiddity,خاصه ـ خوبصورت ـ وجه امتياز
quidnunc,گپ بازـ جھوٹي سچي باتيں کهنے والا
quidproquo,ادل بدل ـ ايک چيز کي جگه دوسري چيز کا استعمال ـ مغالطه
quiescence,چين ـ آرام ـ اطمينان
quiescency,چين ـ آرام ـ اطمينان
quiescent,ساکن ـ غير متحرک ـ بے حرکت ـ خاموش ـ آسوده ـ ساکت
quiescently,آرام کے ساتھ ـ خاموشي کے ساتھ
quiet,خاموش ـ پرسکون ـ کم آواز ـ آهسته ـ مسکين ـ بے حرکت کرناـ خاموش کرنا يا هونا ـ روکناـ تسکين دينا
quietism,ذهني سکون ـ اطمينان قلب
quietist,متوکل ـ تسليم کا قائل
quietly,خاموشي سے ـ چپ چاپ
quietness,خاموشي ـ سکوت ـ آهستگي
quietresentment,خاموش ناراضگي ـ خاموش احتجاج
quietude,اطمينان
quietus,آرام ـ سکون ـ قيد و حيات سے رهائي
quihi,کوئي سے
quill,پر جس کا قلم بناتے هيں ـ بڑا پر ـ کھوکھلي ڈنڈي ـ دانت کريدنے کي خلال ـ جولائے کي نال ـ بانسري
quillet,موشگافي ـ باريکي
quilt,توشک ـ گد اـ پلنگ هوش ـ رضائي لحاف
quinary,مخمس ـ پنجه ـ پنج گانه
quince,بهي ـ سفر جل ـ ناشپاتي کي قسم  کا ايک پھل
quincentenary,پانچ صد ساله
quincunx,چاروں کونوں پر ايک ايک اور بيج ميں ايک ـ چوکور
quingentenary,پانچ صد ساله برسي
quinine,سنکونا کي چھال کا جوهر ـ کنين ـ بخار کي مشهور دوا
quinism,کونين کھانے کا اثر ـ کونين کے اثرات
quinize,کونين استعمال کرنا ـ کونين ملانا
quinqu,سابقه بمعني پانچ
quinquagenarian,پچاس ساله آدمي
quinquagensima,ايسٹر سے پچاس دن قبل کا اتوار
quinquennial,پانچ ساله ـ پانچويں برسي
quinquina,ايک درخت جس کي چھال سے بخٓر کي دوا تيار کي جاتي هے
quinsied,خناق ميں مبتلا
quinsy,خناق ـ حلقوري
quint,باجے ميں سر کا ٹھراؤ ـ پانچواں ـ پانچ لڑي
quintain,بورا جس پر نيزيمارنے کي مشق کرتے هيں
quintal,کنٹل ـ سوکلو گرام
quintan,پانچ دن کي باري کا بخار
quintessence,جوهر ـ روح ـ ست ـ لب لباب
quintessential,منتخب ـ چيده ـ صفت ذات کا
quintet,پانچ گانے والوں کا طائفه ـ پانچ سازوں کا ميل
quintillion,دس لاکھ کي پانچ گني طاقت ـ سنکھ در سنکھ
quintmajor,بڑے پانچ پتے
quintminor,غلام سے لے کر ستے تک پتے
quintuple,پانچ حصوں والا
quintuplet,پانش بچے جو بيک وقت پيدا هوں
quintuplicate,پانچ نقليں اتارنا ـ پانچ گنا کرنا
quip,طعنه ـ طنز ـ رمز ـ مزاح ـ زباني جھوٹ ـ طنز کرناـ مذاق اڑانا
quire,چوبيس تختے کاغذ ـ چو ورقه کاغذ
quirk,طعنه آوازه ـ چوٹ ـ سخن سازي ـ انوکھا طرز عمل
quit,چھوٹنا ـ آزاد هونا ـ چکانا ـ دست بردار هونا ـ هاتھ اٹھالينا ـ خالي کردينا ـ ادا کرنا
quite,بالکل ـ تمام ـ سراسر
quitrents,بدل خدمت
quits,برابر ـ مساوي ـ پورا ـ برابر هوا
quittance,فارغ خطي ـ چھٹکارا ـ عوضانه
quitter,کام چور
quiver,کانپنا ـ تھرتھرانا ـ لرزه آنا
quiveringly,کانپتے هوئے
quivive,چوکس ـ هوشيار ـ کون هے ـ خبردار
quixote,شيخ چلي ـ منصوب باز ـ ناقابل عمل منصوبے باندھنے والا
quixotic,خيالي پلاؤ پکانے والا
quixotize,خيالي منصوبے باندھنا
quiz,معمه ـ امر ـ پهيلي ـ معلوماتي آزمائش
quizzable,قابل مضحيک ـ قابل تمسخر
quizzical,انوکھا ـ عجيب ـ طرفه
quizzingly,مضحکه انگيز طور پر ـ تمسخرانه
quoad,يه نظر ـ بلحاظ
quod,قيد خانه ـ قيد کرنا ـ وه شے جو که
quoin,عمارت کا بيروني زاويه ـ نکر ـ کناره ـ چانپ ـ کونه نکالنا
quoit,کڑا ـ لوهے يا رسے کا چھلا ـ کڑا پھينکنا
quondam,آگے کا ـ پهلا ـ ديرينه
quorum,ارکان کي وه مقدار جو جسلے ليلئے ضروري هو ـ کورم
quota,معينه مقدار ـ حصه ـ مقدار رسد
quotation,شرح ـ نرخ ـ اقتباس ـ سامان تجارت کي حاليه قيمتيں
quotative,اقتباس پسند ـ اقتباسي ـ حوالے دينے والا
quote,حواله دينا ـ سند دينا ـ دوستے کو قول نقل کرنا ـ مثال دينا ـ نرخ بتانا ـ اقتباس
quoter,مثال دينے والا ـ سند دينے والا
quoth,کها ـ بولا ـ ميں نے بولا ـ اس نے کها
quotidian,روز مره ـ پر زور
quotient,حاصل تقسيم ـ خارج قسمت
quotum,مقدار معينه ـ حصه
